from_state,to_state,probability
S_D_PAS_FAV,P_D_PAS_DES,0.000299
S_D_PAS_FAV,P_D_PAS_NEU,0.000299
S_D_PAS_FAV,P_D_REC_DES,0.000299
S_D_PAS_FAV,P_M_PER_NEU,0.000299
S_D_PAS_FAV,P_M_REC_NEU,0.000299
S_D_PAS_FAV,S_A_REC_FAV,0.000299
S_D_PAS_FAV,S_D_REC_FAV,0.000299
S_D_PAS_FAV,S_M_PAS_FAV,0.000299
S_D_PAS_FAV,S_M_REC_FAV,0.000299
P_M_PER_DES,P_A_FIN_FAV,0.000297
P_M_PER_DES,P_A_PAS_NEU,0.000297
P_M_PER_DES,P_A_REC_NEU,0.000297
P_M_PER_DES,S_A_FIN_FAV,0.000297
P_M_PAS_DES,S_D_PAS_FAV,0.000294
P_D_REC_FAV,S_A_REC_DES,0.000287
P_A_FIN_FAV,S_D_PAS_NEU,0.000273
P_A_FIN_FAV,S_M_PER_FAV,0.000273
P_A_FIN_FAV,S_M_REC_NEU,0.000273
P_A_PAS_FAV,S_D_PER_DES,0.000272
P_A_PAS_NEU,S_D_PAS_DES,0.000271
P_A_PAS_NEU,S_D_PAS_NEU,0.000271
P_A_PAS_NEU,S_D_PER_NEU,0.000271
P_A_PAS_NEU,S_M_PER_NEU,0.000271
P_A_PAS_NEU,S_M_REC_NEU,0.000271
S_M_PER_FAV,P_A_PAS_NEU,0.000270
S_D_PER_FAV,S_A_REC_FAV,0.000267
P_M_PER_FAV,S_A_FIN_FAV,0.000266
P_D_PAS_NEU,P_A_PER_FAV,0.000264
P_D_PAS_NEU,P_D_PAS_DES,0.000264
P_D_PAS_NEU,P_D_REC_DES,0.000264
P_D_PAS_NEU,P_D_REC_FAV,0.000264
P_D_PAS_NEU,P_D_REC_NEU,0.000264
P_D_PAS_NEU,P_M_REC_DES,0.000264
P_D_PAS_NEU,P_M_REC_FAV,0.000264
P_D_PAS_NEU,S_A_PAS_NEU,0.000264
P_D_PAS_NEU,S_A_PER_FAV,0.000264
P_D_PAS_NEU,S_A_REC_NEU,0.000264
P_D_PER_DES,P_A_PER_NEU,0.000262
P_D_PER_DES,P_M_PER_NEU,0.000262
P_D_PER_DES,S_A_FIN_DES,0.000262
P_D_PER_DES,S_D_PAS_NEU,0.000262
P_D_PER_DES,S_D_REC_NEU,0.000262
P_A_PER_DES,S_A_REC_FAV,0.000261
P_A_PER_DES,S_M_PER_NEU,0.000261
P_M_PAS_DES,S_D_PER_DES,0.000261
P_M_PAS_DES,S_D_PER_FAV,0.000261
P_M_PAS_DES,S_D_REC_FAV,0.000261
P_M_PAS_DES,S_M_REC_FAV,0.000261
P_D_PAS_DES,S_A_PER_DES,0.000243
P_D_PAS_DES,S_M_PER_FAV,0.000243
P_A_PAS_DES,P_D_PAS_NEU,0.000236
P_A_PAS_DES,S_D_PER_NEU,0.000236
P_A_PAS_FAV,P_M_PAS_DES,0.000230
P_M_PAS_DES,P_A_FIN_NEU,0.000228
P_M_PAS_DES,P_D_PER_FAV,0.000228
P_M_PAS_DES,P_M_PER_FAV,0.000228
P_M_PAS_DES,S_D_REC_DES,0.000228
P_D_PAS_FAV,S_A_REC_FAV,0.000227
P_M_PAS_NEU,P_D_REC_FAV,0.000224
P_M_PAS_NEU,S_D_PAS_FAV,0.000224
P_M_PAS_NEU,S_M_REC_DES,0.000224
S_D_REC_FAV,P_D_PAS_DES,0.000223
S_D_REC_FAV,S_M_REC_FAV,0.000223
P_M_PER_FAV,P_A_PER_DES,0.000221
P_M_REC_FAV,P_D_PAS_DES,0.000220
P_M_REC_FAV,S_M_REC_NEU,0.000220
P_A_PAS_FAV,P_D_PER_DES,0.000209
P_D_PAS_FAV,S_M_REC_FAV,0.000204
P_M_PAS_FAV,S_M_PAS_FAV,0.000199
P_M_PAS_DES,P_D_PAS_NEU,0.000196
P_M_PAS_DES,P_M_PAS_NEU,0.000196
P_M_PAS_DES,S_M_PER_FAV,0.000196
P_A_PER_FAV,S_M_REC_NEU,0.000190
P_A_PAS_FAV,S_M_PER_FAV,0.000188
P_D_PAS_FAV,S_A_PER_FAV,0.000182
P_M_PER_FAV,P_A_PAS_NEU,0.000177
P_M_PAS_DES,S_M_PAS_FAV,0.000163
P_M_PAS_DES,S_M_PER_DES,0.000163
P_M_PAS_DES,S_M_REC_DES,0.000163
P_D_PAS_DES,P_M_REC_FAV,0.000162
P_D_PAS_DES,S_A_PER_FAV,0.000162
P_D_PAS_DES,S_M_PAS_DES,0.000162
P_D_PAS_DES,S_M_PER_DES,0.000162
P_D_PAS_FAV,S_M_PAS_FAV,0.000159
P_D_PAS_FAV,S_M_PER_FAV,0.000159
P_A_PAS_DES,S_D_PAS_DES,0.000157
P_A_PAS_DES,S_D_PAS_NEU,0.000157
P_M_PAS_FAV,S_D_REC_DES,0.000153
P_A_REC_FAV,P_M_PAS_NEU,0.000149
P_A_REC_FAV,P_M_PER_NEU,0.000149
P_A_REC_FAV,P_M_REC_DES,0.000149
P_A_REC_FAV,S_M_PAS_FAV,0.000149
P_A_REC_FAV,S_M_REC_DES,0.000149
P_M_PER_DES,P_A_FIN_NEU,0.000148
P_M_PER_DES,P_A_PER_NEU,0.000148
P_M_PER_DES,S_A_PAS_DES,0.000148
P_M_PER_DES,S_A_PER_NEU,0.000148
P_M_PER_DES,S_A_REC_NEU,0.000148
P_D_REC_FAV,P_A_PAS_DES,0.000143
P_D_REC_FAV,P_A_PER_DES,0.000143
P_D_REC_FAV,P_A_REC_DES,0.000143
P_D_REC_FAV,P_M_FIN_FAV,0.000143
P_D_REC_FAV,P_M_PAS_DES,0.000143
P_D_REC_FAV,P_M_PAS_NEU,0.000143
P_D_REC_FAV,S_D_PAS_FAV,0.000143
P_D_REC_FAV,S_D_REC_FAV,0.000143
P_D_REC_FAV,S_M_PAS_NEU,0.000143
P_D_REC_FAV,S_M_PER_DES,0.000143
P_D_REC_FAV,S_M_REC_DES,0.000143
P_A_FIN_FAV,P_M_REC_NEU,0.000136
P_A_FIN_FAV,S_M_PAS_DES,0.000136
P_A_FIN_FAV,S_M_PAS_NEU,0.000136
P_M_PAS_FAV,P_D_REC_DES,0.000135
P_M_PAS_FAV,P_M_PAS_NEU,0.000135
S_M_PER_FAV,P_M_FIN_FAV,0.000135
S_D_PER_FAV,S_A_PAS_FAV,0.000133
S_D_PER_FAV,S_A_PER_DES,0.000133
S_D_PER_FAV,S_A_PER_FAV,0.000133
P_M_PER_FAV,S_A_PER_DES,0.000133
P_M_PER_FAV,S_A_REC_NEU,0.000133
P_A_PER_DES,P_A_PAS_FAV,0.000131
P_A_PER_DES,P_A_REC_FAV,0.000131
P_A_PER_DES,S_A_REC_DES,0.000131
P_A_PER_DES,S_M_PAS_NEU,0.000131
P_M_PAS_DES,S_D_PAS_DES,0.000130
P_M_PAS_FAV,P_M_REC_DES,0.000126
P_A_PAS_FAV,S_D_REC_NEU,0.000125
P_A_PER_FAV,S_A_PAS_FAV,0.000114
P_A_PER_FAV,S_M_PER_NEU,0.000114
P_D_PAS_FAV,S_D_REC_FAV,0.000114
P_M_PAS_NEU,P_A_PAS_DES,0.000112
P_M_PAS_NEU,P_D_PER_FAV,0.000112
P_M_PAS_NEU,P_D_REC_DES,0.000112
P_M_PAS_NEU,P_D_REC_NEU,0.000112
P_M_PAS_NEU,P_M_PER_FAV,0.000112
P_M_PAS_NEU,P_M_REC_DES,0.000112
P_M_PAS_NEU,S_D_PAS_DES,0.000112
P_M_PAS_NEU,S_D_PAS_NEU,0.000112
P_M_PAS_NEU,S_D_PER_NEU,0.000112
P_M_PAS_NEU,S_M_PAS_DES,0.000112
P_M_PAS_NEU,S_M_PAS_FAV,0.000112
P_M_PAS_NEU,S_M_PER_DES,0.000112
P_M_PAS_NEU,S_M_PER_NEU,0.000112
P_M_REC_FAV,P_A_PAS_DES,0.000110
P_M_REC_FAV,P_M_PER_NEU,0.000110
P_M_REC_FAV,S_A_PAS_FAV,0.000110
P_M_REC_FAV,S_A_REC_DES,0.000110
P_M_REC_FAV,S_A_REC_FAV,0.000110
P_M_REC_FAV,S_D_PAS_DES,0.000110
P_M_REC_FAV,S_D_PER_NEU,0.000110
P_M_PAS_FAV,S_D_PER_DES,0.000108
P_A_PAS_FAV,S_D_PAS_DES,0.000105
P_A_PAS_FAV,S_D_PER_NEU,0.000105
P_M_PAS_DES,S_D_PER_NEU,0.000098
P_M_PAS_DES,S_M_REC_NEU,0.000098
P_D_PAS_FAV,S_M_REC_DES,0.000091
P_M_PER_FAV,S_A_PAS_DES,0.000089
P_M_PER_FAV,S_A_PER_NEU,0.000089
P_A_PAS_FAV,P_M_PAS_NEU,0.000084
P_M_PAS_FAV,S_M_REC_DES,0.000081
P_D_PAS_DES,P_A_PER_NEU,0.000081
P_D_PAS_DES,P_A_REC_FAV,0.000081
P_D_PAS_DES,P_D_PAS_NEU,0.000081
P_D_PAS_DES,P_D_PER_FAV,0.000081
P_D_PAS_DES,P_D_PER_NEU,0.000081
P_D_PAS_DES,P_M_FIN_DES,0.000081
P_D_PAS_DES,P_M_PAS_NEU,0.000081
P_D_PAS_DES,P_M_PER_FAV,0.000081
P_D_PAS_DES,S_A_PAS_DES,0.000081
P_D_PAS_DES,S_A_REC_DES,0.000081
P_D_PAS_DES,S_D_PAS_DES,0.000081
P_D_PAS_DES,S_D_PER_DES,0.000081
P_D_PAS_DES,S_D_REC_FAV,0.000081
P_D_PAS_DES,S_M_PER_NEU,0.000081
P_D_PAS_DES,S_M_REC_FAV,0.000081
P_A_PAS_DES,P_M_PER_NEU,0.000079
P_A_PAS_DES,S_M_PER_FAV,0.000079
P_A_PAS_DES,S_M_REC_DES,0.000079
P_D_PER_FAV,S_A_PAS_NEU,0.000078
P_A_PER_FAV,P_M_PER_NEU,0.000076
P_A_PER_FAV,S_A_REC_FAV,0.000076
P_M_PAS_FAV,P_D_PAS_NEU,0.000072
P_D_PAS_FAV,P_D_PAS_DES,0.000068
P_D_PAS_FAV,P_M_FIN_FAV,0.000068
P_D_PAS_FAV,S_A_PAS_FAV,0.000068
P_D_PAS_FAV,S_A_PER_DES,0.000068
P_D_PAS_FAV,S_D_PAS_FAV,0.000068
P_D_PAS_FAV,S_D_PER_FAV,0.000068
P_M_PAS_DES,P_A_PAS_FAV,0.000065
P_M_PAS_DES,P_D_PER_NEU,0.000065
P_M_PAS_DES,P_M_REC_NEU,0.000065
P_M_PAS_DES,S_D_PAS_NEU,0.000065
P_M_PAS_DES,S_D_REC_NEU,0.000065
P_M_PAS_FAV,P_D_PER_DES,0.000063
P_M_PAS_FAV,P_D_REC_NEU,0.000063
P_M_PAS_FAV,P_M_FIN_FAV,0.000063
P_M_PAS_FAV,P_M_PER_DES,0.000063
P_M_PAS_FAV,S_D_PAS_DES,0.000063
P_A_PAS_FAV,P_D_PAS_NEU,0.000063
P_A_PAS_FAV,P_D_PER_NEU,0.000063
P_A_PAS_FAV,P_D_REC_NEU,0.000063
P_A_PAS_FAV,S_M_REC_FAV,0.000063
P_M_PAS_FAV,S_M_PER_DES,0.000054
P_D_PAS_FAV,P_A_PAS_DES,0.000045
P_D_PAS_FAV,P_A_PAS_NEU,0.000045
P_D_PAS_FAV,P_A_PER_DES,0.000045
P_D_PAS_FAV,P_M_PER_DES,0.000045
P_D_PAS_FAV,P_M_REC_NEU,0.000045
P_D_PAS_FAV,S_A_PAS_DES,0.000045
P_D_PAS_FAV,S_A_REC_DES,0.000045
P_D_PAS_FAV,S_M_REC_NEU,0.000045
P_M_PAS_FAV,P_M_REC_NEU,0.000045
P_M_PAS_FAV,S_M_REC_NEU,0.000045
P_M_PER_FAV,P_A_FIN_DES,0.000044
P_M_PER_FAV,P_M_FIN_FAV,0.000044
P_M_PER_FAV,S_A_FIN_DES,0.000044
P_M_PER_FAV,S_A_PAS_NEU,0.000044
P_M_PER_FAV,S_D_FIN_FAV,0.000044
P_M_PER_FAV,S_M_FIN_FAV,0.000044
P_A_PAS_FAV,P_M_REC_DES,0.000042
P_A_PAS_FAV,S_D_PAS_NEU,0.000042
P_A_PAS_FAV,S_M_PAS_FAV,0.000042
P_A_PER_FAV,P_A_REC_DES,0.000038
P_A_PER_FAV,S_A_FIN_FAV,0.000038
P_A_PER_FAV,S_A_PER_DES,0.000038
P_A_PER_FAV,S_M_PAS_NEU,0.000038
P_M_PAS_FAV,P_A_PAS_DES,0.000036
P_M_PAS_FAV,S_M_PAS_NEU,0.000036
P_M_PAS_DES,P_A_PAS_NEU,0.000033
P_M_PAS_DES,P_A_PER_FAV,0.000033
P_M_PAS_DES,P_D_REC_NEU,0.000033
P_M_PAS_DES,P_M_PER_NEU,0.000033
P_M_PAS_DES,S_A_PER_FAV,0.000033
P_M_PAS_DES,S_M_PAS_DES,0.000033
P_M_PAS_DES,S_M_PER_NEU,0.000033
P_M_PAS_FAV,S_A_PER_FAV,0.000027
P_M_PAS_FAV,S_A_REC_FAV,0.000027
P_M_PAS_FAV,S_D_PER_NEU,0.000027
P_M_PAS_FAV,S_D_REC_NEU,0.000027
P_M_PAS_FAV,S_M_PAS_DES,0.000027
P_M_PAS_FAV,S_M_PER_NEU,0.000027
P_D_PAS_FAV,P_A_PER_NEU,0.000023
P_D_PAS_FAV,P_A_REC_DES,0.000023
P_D_PAS_FAV,P_A_REC_NEU,0.000023
P_D_PAS_FAV,P_D_PAS_NEU,0.000023
P_D_PAS_FAV,P_D_PER_NEU,0.000023
P_D_PAS_FAV,P_D_REC_DES,0.000023
P_D_PAS_FAV,P_M_PAS_NEU,0.000023
P_D_PAS_FAV,P_M_PER_NEU,0.000023
P_D_PAS_FAV,P_M_REC_DES,0.000023
P_D_PAS_FAV,S_A_FIN_FAV,0.000023
P_D_PAS_FAV,S_D_REC_DES,0.000023
P_D_PAS_FAV,S_D_REC_NEU,0.000023
P_D_PAS_FAV,S_M_PAS_DES,0.000023
P_D_PAS_FAV,S_M_PAS_NEU,0.000023
P_D_PAS_FAV,S_M_PER_DES,0.000023
P_D_PAS_FAV,S_M_PER_NEU,0.000023
P_A_PAS_FAV,P_M_FIN_FAV,0.000021
P_A_PAS_FAV,S_A_PER_FAV,0.000021
P_A_PAS_FAV,S_M_PAS_DES,0.000021
P_A_PAS_FAV,S_M_PER_NEU,0.000021
P_A_PAS_FAV,S_M_REC_DES,0.000021
P_M_PAS_FAV,P_A_PAS_NEU,0.000018
P_M_PAS_FAV,S_A_REC_NEU,0.000018
P_M_PAS_FAV,P_D_PER_NEU,0.000009
P_M_PAS_FAV,P_M_PER_NEU,0.000009
P_M_PAS_FAV,S_D_PAS_NEU,0.000009
